id,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Fire Alarm
18475,1654751806,19.967,53.65,1230,410,1
18476,1654751807,19.97,53.72,1256,412,1
18477,1654751808,19.973,53.76,1233,422,1
18478,1654751809,19.976,53.76,1210,410,1
18479,1654751810,19.979,53.83,1228,405,1
18480,1654751811,19.982,53.87,1266,417,1
18481,1654751812,19.984,53.9,1147,400,1
18482,1654751813,19.987,53.11,1166,400,1
18483,1654751814,19.99,52.16,1163,400,1
18484,1654751815,19.993,51.34,1205,400,1
18485,1654751816,19.996,50.69,1174,400,1
18486,1654751817,19.998,50.14,1172,400,1
18487,1654751818,20.001,49.69,1201,400,1
18488,1654751819,20.004,49.34,1186,400,1
18489,1654751820,20.007,49.04,1197,402,1
18490,1654751821,20.01,48.86,1222,400,1
18491,1654751822,20.012,48.62,1207,405,1
18492,1654751823,20.015,48.5,1222,405,1
18493,1654751824,20.018,48.36,1182,400,1
18494,1654751825,20.021,48.23,1172,400,1
18495,1654751826,20.024,48.17,1205,400,1
18496,1654751827,20.026,48.04,1191,400,1
18497,1654751828,20.029,47.94,1195,400,1
18498,1654751829,20.032,47.9,1233,404,1
18499,1654751830,20.035,47.81,1228,403,1
18500,1654751831,20.037,47.77,1231,406,1
18501,1654751832,20.04,47.7,1207,400,1
18502,1654751833,20.043,47.61,1191,408,1
18503,1654751834,20.046,47.61,1210,400,1
18504,1654751835,20.048,47.49,1195,400,1
18505,1654751836,20.051,47.5,1184,414,1
18506,1654751837,20.054,47.45,1218,408,1
18507,1654751838,20.056,47.41,1191,403,1
18508,1654751839,20.059,47.37,1228,405,1
18509,1654751840,20.062,47.27,1197,400,1
18510,1654751841,20.065,47.31,1228,400,1
18511,1654751842,20.067,47.3,1295,433,1
18512,1654751843,20.07,48.03,1299,437,1
18513,1654751844,20.073,48.9,1251,418,1
18514,1654751845,20.075,49.67,1251,420,1
18515,1654751846,20.078,50.3,1247,421,1
18516,1654751847,20.081,50.84,1241,420,1
18517,1654751848,20.083,51.25,1216,412,1
18518,1654751849,20.086,51.62,1254,426,1
18519,1654751850,20.089,51.88,1233,405,1
18520,1654751851,20.091,52.2,1220,406,1
18521,1654751852,20.094,52.38,1270,410,1
18522,1654751853,20.097,52.52,1243,422,1
18523,1654751854,20.099,52.69,1184,406,1
18524,1654751855,20.102,52.8,1222,404,1
18525,1654751856,20.105,52.9,1243,414,1
18526,1654751857,20.107,53.03,1216,406,1
18527,1654751858,20.11,53.09,1222,408,1
18528,1654751859,20.113,53.2,1197,412,1
18529,1654751860,20.115,53.27,1230,400,1
18530,1654751861,20.118,53.38,1224,402,1
18531,1654751862,20.12,53.39,1251,426,1
18532,1654751863,20.123,53.46,1254,404,1
18533,1654751864,20.126,53.56,1233,418,1
18534,1654751865,20.128,53.58,1258,409,1
18535,1654751866,20.131,53.63,1222,405,1
18536,1654751867,20.133,53.74,1207,400,1
18537,1654751868,20.136,53.78,1233,410,1
18538,1654751869,20.139,53.85,1207,400,1
18539,1654751870,20.141,53.82,1247,413,1
18540,1654751871,20.144,53.84,1220,401,1
18541,1654751872,20.146,53.91,1168,400,1
18542,1654751873,20.149,53.15,1159,400,1
18543,1654751874,20.151,52.17,1166,400,1
18544,1654751875,20.154,51.37,1161,400,1
18545,1654751876,20.157,50.68,1182,400,1
18546,1654751877,20.159,50.18,1205,400,1
18547,1654751878,20.162,49.72,1191,400,1
18548,1654751879,20.164,49.33,1205,408,1
18549,1654751880,20.167,49.08,1214,400,1
18550,1654751881,20.169,48.83,1222,401,1
18551,1654751882,20.172,48.66,1187,400,1
18552,1654751883,20.174,48.46,1180,400,1
18553,1654751884,20.177,48.33,1180,400,1
18554,1654751885,20.179,48.24,1187,400,1
18555,1654751886,20.182,48.12,1207,400,1
18556,1654751887,20.184,48.03,1170,400,1
18557,1654751888,20.187,47.97,1197,400,1
18558,1654751889,20.189,47.88,1191,404,1
18559,1654751890,20.192,47.84,1184,403,1
18560,1654751891,20.194,47.77,1203,405,1
18561,1654751892,20.197,47.72,1208,400,1
18562,1654751893,20.199,47.64,1166,400,1
18563,1654751894,20.202,47.64,1163,400,1
18564,1654751895,20.204,47.55,1195,401,1
18565,1654751896,20.207,47.5,1207,400,1
18566,1654751897,20.209,47.47,1210,408,1
18567,1654751898,20.212,47.37,1208,400,1
18568,1654751899,20.214,47.4,1191,400,1
18569,1654751900,20.217,47.34,1247,407,1
18570,1654751901,20.219,47.34,1164,400,1
18571,1654751902,20.222,47.3,1262,426,1
18572,1654751903,20.224,48.06,1281,426,1
18573,1654751904,20.226,48.91,1281,424,1
18574,1654751905,20.229,49.71,1228,410,1
18575,1654751906,20.231,50.37,1235,417,1
18576,1654751907,20.234,50.91,1254,414,1
18577,1654751908,20.236,51.31,1247,415,1
18578,1654751909,20.239,51.65,1249,406,1
18579,1654751910,20.241,51.91,1210,413,1
18580,1654751911,20.243,52.2,1220,401,1
18581,1654751912,20.246,52.38,1230,402,1
18582,1654751913,20.248,52.58,1203,400,1
18583,1654751914,20.251,52.72,1193,404,1
18584,1654751915,20.253,52.81,1178,403,1
18585,1654751916,20.255,52.93,1207,410,1
18586,1654751917,20.258,53.02,1191,408,1
18587,1654751918,20.26,53.14,1216,401,1
18588,1654751919,20.262,53.22,1231,418,1
18589,1654751920,20.265,53.31,1184,404,1
18590,1654751921,20.267,53.36,1224,418,1
18591,1654751922,20.27,53.41,1243,420,1
18592,1654751923,20.272,53.48,1207,406,1
18593,1654751924,20.274,53.55,1222,404,1
18594,1654751925,20.277,53.61,1180,404,1
18595,1654751926,20.279,53.69,1230,400,1
18596,1654751927,20.281,53.72,1231,409,1
18597,1654751928,20.284,53.78,1212,410,1
18598,1654751929,20.286,53.8,1226,406,1
18599,1654751930,20.288,53.83,1226,400,1
18600,1654751931,20.291,53.88,1220,409,1
18601,1654751932,20.293,53.94,1155,400,1
18602,1654751933,20.295,53.11,1164,400,1
18603,1654751934,20.297,52.25,1182,400,1
18604,1654751935,20.3,51.37,1195,400,1
18605,1654751936,20.302,50.69,1178,400,1
18606,1654751937,20.304,50.15,1203,400,1
18607,1654751938,20.307,49.75,1199,400,1
18608,1654751939,20.309,49.4,1197,404,1
18609,1654751940,20.311,49.08,1187,400,1
18610,1654751941,20.313,48.84,1189,400,1
18611,1654751942,20.316,48.69,1214,400,1
18612,1654751943,20.318,48.51,1191,400,1
18613,1654751944,20.32,48.36,1212,403,1
18614,1654751945,20.322,48.24,1212,400,1
18615,1654751946,20.325,48.16,1187,400,1
18616,1654751947,20.327,48.05,1220,400,1
18617,1654751948,20.329,47.97,1212,400,1
18618,1654751949,20.331,47.88,1214,400,1
18619,1654751950,20.334,47.87,1168,400,1
18620,1654751951,20.336,47.76,1231,404,1
18621,1654751952,20.338,47.71,1220,403,1
18622,1654751953,20.34,47.66,1216,400,1
18623,1654751954,20.343,47.63,1195,400,1
18624,1654751955,20.345,47.57,1170,400,1
18625,1654751956,20.347,47.54,1193,400,1
18626,1654751957,20.349,47.46,1218,401,1
18627,1654751958,20.351,47.45,1159,400,1
18628,1654751959,20.353,47.32,1228,408,1
18629,1654751960,20.356,47.38,1205,404,1
18630,1654751961,20.358,47.28,1201,400,1
18631,1654751962,20.36,47.29,1258,425,1
18632,1654751963,20.362,48.06,1279,419,1
18633,1654751964,20.364,48.91,1308,432,1
18634,1654751965,20.367,49.71,1243,410,1
18635,1654751966,20.369,50.37,1264,428,1
18636,1654751967,20.371,50.86,1254,413,1
18637,1654751968,20.373,51.3,1228,406,1
18638,1654751969,20.375,51.65,1262,417,1
18639,1654751970,20.377,51.94,1230,415,1
18640,1654751971,20.379,52.18,1253,420,1
18641,1654751972,20.381,52.4,1226,412,1
18642,1654751973,20.384,52.59,1239,411,1
18643,1654751974,20.386,52.72,1233,409,1
18644,1654751975,20.388,52.8,1210,413,1
18645,1654751976,20.39,52.94,1247,410,1
18646,1654751977,20.392,53.05,1226,408,1
18647,1654751978,20.394,53.13,1239,407,1
18648,1654751979,20.396,53.22,1228,411,1
18649,1654751980,20.398,53.29,1239,409,1
18650,1654751981,20.4,53.38,1222,409,1
18651,1654751982,20.402,53.41,1231,405,1
18652,1654751983,20.405,53.47,1245,413,1
18653,1654751984,20.407,53.51,1245,417,1
18654,1654751985,20.409,53.61,1230,404,1
18655,1654751986,20.411,53.62,1195,400,1
18656,1654751987,20.413,53.71,1220,409,1
18657,1654751988,20.415,53.73,1243,417,1
18658,1654751989,20.417,53.76,1197,401,1
18659,1654751990,20.419,53.81,1237,410,1
18660,1654751991,20.421,53.83,1230,408,1
18661,1654751992,20.423,53.89,1164,400,1
18662,1654751993,20.425,53.12,1120,400,1
18663,1654751994,20.427,52.2,1128,400,1
18664,1654751995,20.429,51.32,1174,400,1
18665,1654751996,20.431,50.64,1184,400,1
18666,1654751997,20.433,50.15,1153,400,1
18667,1654751998,20.435,49.7,1186,400,1
18668,1654751999,20.437,49.32,1205,400,1
18669,1654752000,20.439,49.06,1205,404,1
18670,1654752001,20.441,48.82,1182,400,1
18671,1654752002,20.443,48.58,1224,400,1
18672,1654752003,20.445,48.41,1212,408,1
18673,1654752004,20.447,48.35,1218,400,1
18674,1654752005,20.449,48.19,1216,408,1
18675,1654752006,20.451,48.14,1226,400,1
18676,1654752007,20.453,48.02,1218,400,1
18677,1654752008,20.455,47.94,1212,400,1
18678,1654752009,20.457,47.85,1197,404,1
18679,1654752010,20.459,47.79,1218,406,1
18680,1654752011,20.46,47.73,1231,402,1
18681,1654752012,20.462,47.68,1218,400,1
18682,1654752013,20.464,47.66,1201,400,1
18683,1654752014,20.466,47.55,1180,400,1
18684,1654752015,20.468,47.51,1172,400,1
18685,1654752016,20.47,47.49,1207,400,1
18686,1654752017,20.472,47.45,1208,401,1
18687,1654752018,20.474,47.39,1224,400,1
18688,1654752019,20.476,47.37,1222,400,1
18689,1654752020,20.478,47.34,1210,408,1
18690,1654752021,20.48,47.33,1193,400,1
18691,1654752022,20.481,47.29,1258,413,1
18692,1654752023,20.483,48.06,1270,422,1
18693,1654752024,20.485,48.92,1268,415,1
18694,1654752025,20.487,49.67,1283,409,1
18695,1654752026,20.489,50.3,1306,431,1
18696,1654752027,20.491,50.84,1258,410,1
18697,1654752028,20.493,51.27,1249,407,1
18698,1654752029,20.494,51.62,1256,413,1
18699,1654752030,20.496,51.87,1210,409,1
18700,1654752031,20.498,52.16,1266,409,1
18701,1654752032,20.5,52.33,1233,406,1
18702,1654752033,20.502,52.51,1291,418,1
18703,1654752034,20.504,52.65,1237,417,1
18704,1654752035,20.505,52.76,1254,405,1
18705,1654752036,20.507,52.93,1237,406,1
18706,1654752037,20.509,52.98,1277,415,1
18707,1654752038,20.511,53.07,1224,400,1
18708,1654752039,20.513,53.18,1224,408,1
18709,1654752040,20.514,53.25,1222,410,1
18710,1654752041,20.516,53.32,1226,410,1
18711,1654752042,20.518,53.41,1212,405,1
18712,1654752043,20.52,53.39,1233,406,1
18713,1654752044,20.521,53.51,1226,400,1
18714,1654752045,20.523,53.56,1214,400,1
18715,1654752046,20.525,53.6,1277,408,1
18716,1654752047,20.527,53.68,1233,405,1
18717,1654752048,20.528,53.68,1199,404,1
18718,1654752049,20.53,53.72,1247,414,1
18719,1654752050,20.532,53.79,1203,400,1
18720,1654752051,20.534,53.84,1251,420,1
18721,1654752052,20.535,53.9,1182,400,1
18722,1654752053,20.537,53.08,1193,400,1
18723,1654752054,20.539,52.18,1168,400,1
18724,1654752055,20.54,51.33,1208,400,1
18725,1654752056,20.542,50.64,1178,400,1
18726,1654752057,20.544,50.1,1207,400,1
18727,1654752058,20.546,49.69,1203,400,1
18728,1654752059,20.547,49.32,1224,400,1
18729,1654752060,20.549,49.03,1180,400,1
18730,1654752061,20.551,48.82,1218,400,1
18731,1654752062,20.552,48.62,1224,400,1
18732,1654752063,20.554,48.42,1210,400,1
18733,1654752064,20.556,48.34,1220,404,1
18734,1654752065,20.557,48.23,1180,400,1
18735,1654752066,20.559,48.09,1216,400,1
18736,1654752067,20.561,48.02,1212,400,1
18737,1654752068,20.562,47.95,1187,400,1
18738,1654752069,20.564,47.86,1203,400,1
18739,1654752070,20.565,47.77,1180,400,1
18740,1654752071,20.567,47.76,1186,400,1
18741,1654752072,20.569,47.65,1184,400,1
18742,1654752073,20.57,47.61,1237,408,1
18743,1654752074,20.572,47.56,1149,400,1
18744,1654752075,20.574,47.5,1180,400,1
18745,1654752076,20.575,47.47,1191,400,1
18746,1654752077,20.577,47.46,1212,402,1
18747,1654752078,20.578,47.42,1214,401,1
18748,1654752079,20.58,47.38,1184,400,1
18749,1654752080,20.581,47.37,1224,402,1
18750,1654752081,20.583,47.31,1189,400,1
18751,1654752082,20.585,47.3,1268,426,1
18752,1654752083,20.586,48.05,1285,430,1
18753,1654752084,20.588,48.91,1254,424,1
18754,1654752085,20.589,49.7,1230,414,1
18755,1654752086,20.591,50.34,1245,419,1
18756,1654752087,20.592,50.8,1214,402,1
18757,1654752088,20.594,51.3,1231,426,1
18758,1654752089,20.595,51.6,1210,411,1
18759,1654752090,20.597,51.92,1197,405,1
18760,1654752091,20.598,52.2,1251,420,1
18761,1654752092,20.6,52.4,1231,405,1
18762,1654752093,20.601,52.54,1220,406,1
18763,1654752094,20.603,52.67,1239,408,1
18764,1654752095,20.604,52.85,1199,404,1
18765,1654752096,20.606,52.98,1210,406,1
18766,1654752097,20.607,53.03,1228,408,1
18767,1654752098,20.609,53.13,1203,400,1
18768,1654752099,20.61,53.24,1218,404,1
18769,1654752100,20.612,53.25,1256,409,1
18770,1654752101,20.613,53.35,1243,415,1
18771,1654752102,20.615,53.42,1203,408,1
18772,1654752103,20.616,53.47,1205,403,1
18773,1654752104,20.618,53.53,1231,400,1
18774,1654752105,20.619,53.63,1216,410,1
18775,1654752106,20.62,53.63,1253,412,1
18776,1654752107,20.622,53.72,1212,404,1
18777,1654752108,20.623,53.75,1233,400,1
18778,1654752109,20.625,53.79,1212,412,1
18779,1654752110,20.626,53.87,1230,407,1
18780,1654752111,20.628,53.9,1187,400,1
18781,1654752112,20.629,53.95,1176,400,1
18782,1654752113,20.63,53.17,1120,400,1
18783,1654752114,20.632,52.2,1149,400,1
18784,1654752115,20.633,51.41,1134,400,1
18785,1654752116,20.635,50.66,1155,400,1
18786,1654752117,20.636,50.15,1163,400,1
18787,1654752118,20.637,49.71,1195,400,1
18788,1654752119,20.639,49.38,1166,400,1
18789,1654752120,20.64,49.08,1214,407,1
18790,1654752121,20.641,48.9,1189,400,1
18791,1654752122,20.643,48.75,1155,400,1
18792,1654752123,20.644,48.53,1207,400,1
18793,1654752124,20.645,48.37,1224,408,1
18794,1654752125,20.647,48.28,1203,403,1
18795,1654752126,20.648,48.17,1199,400,1
18796,1654752127,20.649,48.11,1214,400,1
18797,1654752128,20.651,48.02,1208,400,1
18798,1654752129,20.652,47.94,1197,401,1
18799,1654752130,20.653,47.85,1222,400,1
18800,1654752131,20.655,47.83,1222,416,1
18801,1654752132,20.656,47.73,1195,404,1
18802,1654752133,20.657,47.73,1195,401,1
18803,1654752134,20.658,47.64,1193,400,1
18804,1654752135,20.66,47.57,1216,413,1
18805,1654752136,20.661,47.56,1195,406,1
18806,1654752137,20.662,47.54,1172,400,1
18807,1654752138,20.663,47.49,1197,408,1
18808,1654752139,20.665,47.43,1163,401,1
18809,1654752140,20.666,47.43,1174,400,1
18810,1654752141,20.667,47.37,1208,412,1
18811,1654752142,20.668,47.39,1247,437,1
18812,1654752143,20.67,48.07,1293,432,1
18813,1654752144,20.671,48.98,1260,427,1
18814,1654752145,20.672,49.79,1251,419,1
18815,1654752146,20.673,50.42,1210,417,1
18816,1654752147,20.674,50.9,1237,415,1
18817,1654752148,20.676,51.4,1228,424,1
18818,1654752149,20.677,51.73,1243,408,1
18819,1654752150,20.678,52,1256,418,1
18820,1654752151,20.679,52.24,1243,411,1
18821,1654752152,20.68,52.42,1251,413,1
18822,1654752153,20.682,52.63,1224,403,1
18823,1654752154,20.683,52.77,1243,410,1
18824,1654752155,20.684,52.87,1216,411,1
18825,1654752156,20.685,52.99,1235,405,1
18826,1654752157,20.686,53.09,1253,412,1
18827,1654752158,20.687,53.18,1235,412,1
18828,1654752159,20.689,53.25,1247,406,1
18829,1654752160,20.69,53.36,1247,410,1
18830,1654752161,20.691,53.41,1235,408,1
18831,1654752162,20.692,53.46,1230,413,1
18832,1654752163,20.693,53.55,1218,400,1
18833,1654752164,20.694,53.58,1207,405,1
18834,1654752165,20.695,53.67,1201,400,1
18835,1654752166,20.696,53.71,1203,404,1
18836,1654752167,20.697,53.76,1216,404,1
18837,1654752168,20.698,53.79,1241,416,1
18838,1654752169,20.7,53.85,1233,413,1
18839,1654752170,20.701,53.87,1214,404,1
18840,1654752171,20.702,53.92,1193,400,1
18841,1654752172,20.703,53.98,1132,400,1
18842,1654752173,20.704,53.18,1157,400,1
18843,1654752174,20.705,52.29,1166,400,1
18844,1654752175,20.706,51.45,1157,400,1
18845,1654752176,20.707,50.77,1157,400,1
18846,1654752177,20.708,50.18,1170,400,1
18847,1654752178,20.709,49.78,1178,400,1
18848,1654752179,20.71,49.42,1155,400,1
18849,1654752180,20.711,49.12,1182,400,1
18850,1654752181,20.712,48.91,1235,408,1
18851,1654752182,20.713,48.7,1189,400,1
18852,1654752183,20.714,48.56,1205,408,1
18853,1654752184,20.715,48.4,1208,410,1
18854,1654752185,20.716,48.27,1210,400,1
18855,1654752186,20.717,48.19,1237,410,1
18856,1654752187,20.718,48.06,1186,401,1
18857,1654752188,20.719,48.02,1237,406,1
18858,1654752189,20.72,47.91,1178,400,1
18859,1654752190,20.721,47.85,1212,404,1
18860,1654752191,20.722,47.83,1203,408,1
18861,1654752192,20.723,47.75,1210,406,1
18862,1654752193,20.724,47.69,1193,415,1
18863,1654752194,20.725,47.69,1208,400,1
18864,1654752195,20.725,47.6,1157,400,1
18865,1654752196,20.726,47.52,1182,400,1
18866,1654752197,20.727,47.56,1157,400,1
18867,1654752198,20.728,47.45,1184,402,1
18868,1654752199,20.729,47.47,1145,400,1
18869,1654752200,20.73,47.39,1180,410,1
18870,1654752201,20.731,47.42,1212,401,1
18871,1654752202,20.732,47.35,1268,430,1
18872,1654752203,20.733,48.07,1231,426,1
18873,1654752204,20.734,48.98,1251,433,1
18874,1654752205,20.734,49.72,1235,417,1
18875,1654752206,20.735,50.42,1210,415,1
18876,1654752207,20.736,50.94,1230,425,1
18877,1654752208,20.737,51.37,1228,416,1
18878,1654752209,20.738,51.71,1233,410,1
18879,1654752210,20.739,52,1168,409,1
18880,1654752211,20.739,52.25,1141,400,1
18881,1654752212,20.74,52.44,1186,415,1
18882,1654752213,20.741,52.6,1174,406,1
18883,1654752214,20.742,52.76,1155,406,1
18884,1654752215,20.743,52.87,1178,412,1
18885,1654752216,20.744,52.99,1189,407,1
18886,1654752217,20.744,53.08,1149,410,1
18887,1654752218,20.745,53.18,1170,401,1
18888,1654752219,20.746,53.27,1163,413,1
18889,1654752220,20.747,53.34,1145,401,1
18890,1654752221,20.747,53.42,1166,408,1
18891,1654752222,20.748,53.49,1186,415,1
18892,1654752223,20.749,53.55,1134,403,1
18893,1654752224,20.75,53.59,1136,401,1
18894,1654752225,20.75,53.64,1138,401,1
18895,1654752226,20.751,53.72,1163,405,1
18896,1654752227,20.752,53.75,1195,402,1
18897,1654752228,20.753,53.79,1147,402,1
18898,1654752229,20.753,53.83,1184,413,1
18899,1654752230,20.754,53.9,1172,410,1
18900,1654752231,20.755,53.87,1203,410,1
18901,1654752232,20.755,53.99,1117,400,1
18902,1654752233,20.756,53.2,1130,400,1
18903,1654752234,20.757,52.33,1105,400,1
18904,1654752235,20.757,51.44,1138,400,1
18905,1654752236,20.758,50.75,1113,400,1
18906,1654752237,20.759,50.23,1117,400,1
18907,1654752238,20.76,49.81,1163,400,1
18908,1654752239,20.76,49.39,1163,400,1
18909,1654752240,20.761,49.13,1155,400,1
18910,1654752241,20.761,48.95,1214,408,1
18911,1654752242,20.762,48.74,1180,400,1
18912,1654752243,20.763,48.6,1180,400,1
18913,1654752244,20.763,48.39,1193,400,1
18914,1654752245,20.764,48.31,1207,400,1
18915,1654752246,20.765,48.19,1193,400,1
18916,1654752247,20.765,48.09,1161,400,1
18917,1654752248,20.766,48.02,1180,401,1
18918,1654752249,20.766,47.91,1214,400,1
18919,1654752250,20.767,47.88,1174,404,1
18920,1654752251,20.768,47.78,1168,400,1
18921,1654752252,20.768,47.75,1164,400,1
18922,1654752253,20.769,47.69,1174,400,1
18923,1654752254,20.769,47.62,1193,400,1
18924,1654752255,20.77,47.62,1201,400,1
18925,1654752256,20.77,47.57,1197,400,1
18926,1654752257,20.771,47.53,1199,400,1
18927,1654752258,20.771,47.49,1193,400,1
18928,1654752259,20.772,47.45,1180,400,1
18929,1654752260,20.773,47.38,1207,400,1
18930,1654752261,20.773,47.39,1207,403,1
18931,1654752262,20.774,47.33,1302,430,1
18932,1654752263,20.774,48.06,1268,425,1
18933,1654752264,20.775,48.94,1270,420,1
18934,1654752265,20.775,49.74,1276,424,1
18935,1654752266,20.776,50.38,1247,423,1
18936,1654752267,20.776,50.91,1220,409,1
18937,1654752268,20.776,51.33,1228,408,1
18938,1654752269,20.777,51.67,1224,400,1
18939,1654752270,20.777,51.99,1251,404,1
18940,1654752271,20.778,52.23,1212,408,1
18941,1654752272,20.778,52.39,1205,406,1
18942,1654752273,20.779,52.59,1201,400,1
18943,1654752274,20.779,52.74,1197,400,1
18944,1654752275,20.78,52.85,1189,401,1
18945,1654752276,20.78,52.97,1191,404,1
18946,1654752277,20.78,53.09,1201,417,1
18947,1654752278,20.781,53.19,1233,407,1
18948,1654752279,20.781,53.23,1182,400,1
18949,1654752280,20.782,53.35,1224,410,1
18950,1654752281,20.782,53.41,1197,400,1
18951,1654752282,20.782,53.45,1205,406,1
18952,1654752283,20.783,53.51,1207,401,1
18953,1654752284,20.783,53.58,1197,401,1
18954,1654752285,20.784,53.64,1186,404,1
18955,1654752286,20.784,53.67,1197,416,1
18956,1654752287,20.784,53.71,1203,413,1
18957,1654752288,20.785,53.77,1205,400,1
18958,1654752289,20.785,53.8,1207,400,1
18959,1654752290,20.785,53.85,1174,400,1
18960,1654752291,20.786,53.91,1170,400,1
18961,1654752292,20.786,53.93,1099,400,1
18962,1654752293,20.786,53.15,1118,400,1
18963,1654752294,20.787,52.26,1151,400,1
18964,1654752295,20.787,51.39,1186,400,1
18965,1654752296,20.787,50.71,1170,400,1
18966,1654752297,20.787,50.16,1187,400,1
18967,1654752298,20.788,49.75,1170,400,1
18968,1654752299,20.788,49.39,1153,400,1
18969,1654752300,20.788,49.08,1153,400,1
18970,1654752301,20.789,48.9,1216,402,1
18971,1654752302,20.789,48.7,1178,400,1
